user_id,predict
9,0.013280198505515444
61,0.014948172292969887
62,0.038278321606320595
80,0.01071982587028132
88,0.113299817923278
99,0.0724853070300353
109,0.01624466855587969
115,0.007308233674332928
135,0.014837742146655031
200,0.10721350065159291
219,0.044850272140452764
226,0.0656517133598754
227,0.03443281962236664
230,0.06503481568430881
251,0.04545571883313529
265,0.014529039915050052
269,0.022733454848655462
287,0.04482624193316238
309,0.007512041239603302
312,0.033405403363657965
320,0.03837094564977321
326,0.045755633595142724
327,0.01744520704145514
331,0.041268458361048754
346,0.06085759530367912
361,0.008693774294702842
378,0.016204927657998337
384,0.0550373646818248
392,0.005411307641798887
402,0.05206663128990502
430,0.00410795530669479
442,0.1564547155404588
553,0.011826951434013085
558,0.017276327790007043
572,0.017703774899545385
579,0.0270800028183428
632,0.012948080224821327
641,0.03864493185833257
673,0.004946550598763555
700,0.025709070102343787
710,0.03264651236629632
713,0.05869311698234367
731,0.029350476142094725
754,0.010598002963729793
777,0.03383972344000823
781,0.0265311506328818
787,0.051732615610655334
803,0.0539923267885111
809,0.08093383716630015
822,0.009884155116817969
840,0.0895238004467523
861,0.006412526887050512
869,0.025492219563214492
882,0.044383257851683316
884,0.021995996630411224
897,0.08278332809305722
905,0.0859458827898244
908,0.011024965877243127
953,0.03781081251819962
974,0.026016224570106244
975,0.006537403721340363
983,0.022090323241236977
986,0.02207125715860099
988,0.010973775631902884
1018,0.035230254269588084
1020,0.012180596600709422
1068,0.16928362218410178
1114,0.04739728986297871
1128,0.017750590956254145
1147,0.044286787508132024
1166,0.03638274446352602
1169,0.01931424231980241
1175,0.015528643968365393
1185,0.04460235493548366
1213,0.015254339221799902
1218,0.07113520095797775
1227,0.032346464415441756
1255,0.008096298532941453
1264,0.013616860427111391
1287,0.08193770923336445
1298,0.015934641399784708
1301,0.04295916486316614
1308,0.025174650959908604
1322,0.05732252842211998
1363,0.061961763836377776
1364,0.037692042545411614
1365,0.05932146641084625
1376,0.03617914503005614
1401,0.1363176202844996
1454,0.013989739660832468
1455,0.012399571110871636
1457,0.04334100446999697
1492,0.19333566301823998
1501,0.02767128313028781
1513,0.06528268325901228
1540,0.05930055424370424
1548,0.044725936183708875
1564,0.04005439991924948
1571,0.07801876827597796
1575,0.05630128749970745
1576,0.02989704524080623
1633,0.03238063811741004
1646,0.02854276501357438
1660,0.012442471802729616
1661,0.0686026017185069
1673,0.07374239685591681
1703,0.017018365682582266
1731,0.06669067011846007
1751,0.08162500251219376
1756,0.07203211406996372
1778,0.13954302494985169
1813,0.034906942985757104
1822,0.034767443046792974
1856,0.034792741217368695
1859,0.009121782701156041
1879,0.0054376012555109625
1899,0.008332534598316258
1900,0.009789535992708643
1901,0.03226931481896457
1903,0.04204029600723548
1912,0.025692313939777205
1924,0.021831889952415504
1928,0.02014523884998582
1937,0.06805049074521355
1938,0.04519023547636193
1942,0.06738759220593808
1947,0.041588321390489055
1971,0.10438626910978778
1974,0.01914081251304836
1996,0.0333274345948939
2005,0.03798862346871937
2009,0.05617837939116463
2067,0.044466354300678086
2075,0.05265645980610996
2079,0.035472223323090836
2083,0.026634336533745542
2093,0.009981151723917935
2109,0.05766033011889582
2123,0.005706562170921546
2147,0.04958797792764861
2154,0.023722488488467863
2157,0.013165846875558896
2165,0.022182632235011785
2178,0.020247264294810736
2179,0.10461329202272371
2185,0.014779897426553439
2187,0.04880973686744669
2206,0.11484590594262853
2216,0.0298592783658488
2257,0.11475131249033019
2276,0.003206240727466577
2278,0.012972046219345794
2288,0.04401309031716451
2306,0.11236710722656497
2330,0.011138107612850555
2340,0.005052221056169566
2342,0.0058385372687484996
2365,0.01556122400828821
2370,0.013969580327416417
2409,0.10335375576271988
2413,0.019102076113705017
2451,0.017488487038509234
2527,0.006244352057317041
2541,0.031004679290332227
2550,0.01711359604725752
2593,0.004245601960804561
2596,0.005116329160935306
2605,0.057429961488519414
2656,0.010197953967129775
2657,0.01572511761874729
2675,0.02300251425966346
2703,0.039781109782894876
2728,0.04428504695403362
2736,0.06290455698031507
2761,0.029164456305022086
2790,0.009230064020465766
2820,0.022556330274075304
2837,0.016560844229554447
2855,0.04577597539467316
2862,0.014500885399936776
2904,0.04393870839150971
2912,0.007966487892822978
2965,0.019619118858798634
3015,0.01921344600312019
3023,0.08354137268528655
3029,0.07044227324833123
3053,0.009973925379219171
3058,0.04366111868237923
3068,0.02330927992051146
3070,0.031298651151253146
3073,0.05154137713616193
3074,0.019384001062037543
3076,0.06766651870247506
3088,0.11227342482136309
3097,0.051686143012139384
3135,0.038298968491422315
3139,0.03570431881964209
3158,0.038638188598446005
3182,0.023142896894399172
3195,0.07633798716427649
3204,0.04021098774936806
3207,0.03614575183054834
3220,0.031573625925273664
3279,0.07064158770972807
3311,0.00990645140018798
3359,0.07525154799507441
3385,0.013959702113023366
3400,0.06783026817287943
3423,0.05035382636808858
3428,0.04908680808705973
3433,0.00943758116758332
3442,0.240706236347059
3450,0.01057965014499109
3452,0.004412219344977788
3477,0.13687968066365672
3502,0.024148863352821355
3516,0.016849701291196718
3547,0.00771352480621507
3585,0.07272950070833903
3593,0.014610515103949907
3613,0.03263347343221992
3640,0.007483231824857733
3642,0.04185242440427956
3649,0.10141544447390544
3678,0.04711350561719612
3688,0.080862079037412
3705,0.030306709246232834
3714,0.009746843407438458
3728,0.006746324218160325
3762,0.015639734647997353
3773,0.03246332165011773
3774,0.03014103267095258
3776,0.0149026208673526
3829,0.007897476891351382
3859,0.014964754952752037
3873,0.02413952470258623
3894,0.006483153623304887
3912,0.03169655591639614
3931,0.059490504837783044
3938,0.0919401032561693
3948,0.04227449495857595
3952,0.017703347149814672
3961,0.013194876742219265
3993,0.013202734338177686
4034,0.10408611002681775
4040,0.016146786319052843
4054,0.12116404721136163
4065,0.014632528136954056
4072,0.014251939487387512
4084,0.055977040087522106
4089,0.13912046597162595
4093,0.06718497470338367
4095,0.16966356818734168
4101,0.014748701676287158
4110,0.04967947671069974
4117,0.005870370504216716
4155,0.028727275836294842
4171,0.01984811584683125
4194,0.01796722885142764
4233,0.0033721741160026198
4250,0.048863724512601424
4253,0.020935660583302568
4255,0.0066588361111022875
4258,0.009019377358986707
4272,0.04869925727489675
4284,0.012012056718092412
4290,0.047299844573716235
4308,0.04266640097866516
4318,0.006409021314370886
4351,0.015852224771678473
4363,0.019508670467047684
4386,0.005728775551799388
4433,0.005593730615823475
4442,0.022591862309350664
4477,0.010741421123594972
4503,0.024829650432241817
4537,0.03969807865485026
4541,0.056390334487762456
4569,0.0638465052013243
4580,0.07356187082169358
4590,0.039975269816076166
4597,0.05980742179179549
4601,0.06366924664974612
4602,0.022313579486947593
4625,0.015043560190825254
4633,0.04681420588089619
4637,0.029898423146483354
4641,0.05855266409553819
4648,0.05375032622566425
4666,0.06187473689524502
4671,0.03310515257738135
4720,0.015194757166007176
4732,0.019325383698444387
4742,0.05510059285609814
4758,0.004130335960307989
4760,0.013977279365202174
4780,0.12409815684760875
4793,0.029199169153056724
4817,0.016291579286815665
4826,0.04226586738414089
4850,0.05385599709999729
4875,0.004922834337328815
4913,0.016129057324704245
4918,0.005907064287017702
4933,0.01170722885915675
4941,0.057938334999801604
4993,0.01105717528005903
4997,0.18909400374052163
4999,0.024081103614782898
5050,0.012043374085049822
5074,0.010563746661430569
5075,0.014816368155724763
5090,0.04225025273792739
5119,0.011202548275643714
5137,0.04339066022400866
5140,0.046414597282799085
5142,0.009031219300499237
5236,0.02725800406701941
5242,0.04349620241032043
5302,0.003838039619795701
5316,0.052590803482851355
5324,0.04661894315874552
5332,0.021432882520206486
5337,0.06634422902320523
5344,0.03226774747734983
5348,0.008926799744440302
5383,0.02240419559862668
5390,0.03541218860924017
5426,0.05990530923732711
5427,0.025626536181452223
5428,0.03734644477759068
5432,0.041357609706004855
5483,0.018386418916160774
5497,0.08473506734791053
5510,0.01108289024227391
5542,0.04176425521533522
5572,0.05463009364413777
5594,0.004654925343395735
5601,0.019646580447506997
5602,0.029109505879646398
5628,0.02175183233716394
5641,0.03454357455061207
5660,0.06382359286188993
5661,0.0478910615008023
5668,0.04407026961448489
5681,0.009834010984392622
5684,0.026819276664673156
5696,0.01724442473647125
5768,0.02636494696619
5774,0.05672039834639045
5781,0.04053126846285677
5848,0.034877083124157104
5857,0.0047859578497280566
5919,0.04062945184244119
5921,0.0050562679461665285
5964,0.009271352179091993
6028,0.011375646152283382
6030,0.030148785255248212
6049,0.051892142018976496
6078,0.0225078711712719
6090,0.005809678140848773
6139,0.02146633041985969
6152,0.011198294114345775
6194,0.06699957911702138
6199,0.054522323236076475
6240,0.027319054825604386
6292,0.1359984388356602
6330,0.016578709883578294
6344,0.03362767739930795
6352,0.06849926628992771
6356,0.06035236368877243
6362,0.1142630254748888
6369,0.03018145530378996
6370,0.045178948167115485
6390,0.03286941370994557
6408,0.10794797666060034
6446,0.015253961202205612
6486,0.05519875964781308
6508,0.026702819441712714
6535,0.06070604669273097
6546,0.013372028722737732
6547,0.00884746831257051
6603,0.009364259014454904
6636,0.02548606503940444
6638,0.013936669289701291
6647,0.03335645669863709
6662,0.018226864418762204
6704,0.016774486079033202
6705,0.013390135491356583
6711,0.09973262896268453
6738,0.07717624417930509
6797,0.022313928133827914
6814,0.023800478722652653
6831,0.04141241620768567
6847,0.08438752614473588
6865,0.030000596794038114
6888,0.011301073584166774
6906,0.007910617059322006
6912,0.03829696592455578
6919,0.03467735951771513
6976,0.004900988482417278
6983,0.023280746012805623
7000,0.00828060969739653
7008,0.006813221386250696
7021,0.08300786400106404
7037,0.009618110139804008
7067,0.04867615248915402
7099,0.005722471834263073
7108,0.004656445237027395
7135,0.019623680905559243
7152,0.07622877805683091
7155,0.02276391603037119
7177,0.054604138862206344
7179,0.02510375377145253
7213,0.06735330542192638
7230,0.049939881864430345
7241,0.016711591355440376
7282,0.03652331924214802
7301,0.061564288587286894
7340,0.034329017604428975
7341,0.05029328977478628
7413,0.07379130172439508
7475,0.039390204542819815
7496,0.023204297102046585
7509,0.01530888973483423
7517,0.044566277361982404
7521,0.007681763244319447
7584,0.009332326370988919
7586,0.021859029853368316
7588,0.012744120287296408
7593,0.008360108453407357
7595,0.05336844778345541
7628,0.053537090392171915
7640,0.016212154170069784
7654,0.014887179981074297
7697,0.039545363509887674
7726,0.03791418001518788
7731,0.006152901039851662
7757,0.008222223558632367
7764,0.02463464350406836
7788,0.05074607917138601
7794,0.05524068198223709
7807,0.005971666786112461
7842,0.012883970635194326
7859,0.03331846470626652
7873,0.023122339812898737
7891,0.0457995385914107
7892,0.025684444276008904
7919,0.006954130504489201
7923,0.02771111909616243
7945,0.008595586580247757
7968,0.18009466648566125
7973,0.011522582341658793
7991,0.015189143128456959
8042,0.003812134227719819
8062,0.01149299653650002
8075,0.03509567027729052
8076,0.059090346829411
8090,0.015577131627882884
8106,0.07271937159664947
8108,0.011150541215086773
8151,0.03835094270648421
8164,0.031560655021998764
8174,0.10185226794724965
8189,0.0506858982937268
8277,0.03572542400147377
8321,0.04566176618147266
8336,0.05173337722054271
8356,0.021192996361885548
8373,0.01833661326270691
8381,0.05201881575542515
8389,0.03202336779357044
8393,0.015329646962380568
8433,0.07042817925268494
8456,0.01861353447936002
8470,0.1240216196997924
8491,0.012957351995604303
8496,0.057534220272401744
8504,0.01927210321243229
8532,0.007125716555271289
8547,0.024328562444510135
8557,0.01036511750303324
8576,0.004045738529899268
8578,0.008750861774112013
8597,0.014811467363660423
8601,0.005364881348246254
8603,0.03041678685047049
8618,0.008193194330378102
8637,0.024733426182206947
8649,0.013193653792732777
8653,0.02402536097017744
8676,0.042202559037376984
8677,0.027015231284594796
8684,0.019417910737787064
8697,0.12204373563254853
8704,0.014614909311877713
8725,0.015918885919490117
8727,0.005548585550509498
8750,0.022132898340575805
8783,0.030238314006531913
8797,0.01763383395007218
8799,0.028552029727348553
8813,0.03392798778005175
8837,0.01104573559253297
8843,0.005726939936942894
8848,0.007431099781285913
8853,0.022088066833915246
8913,0.06810716907638331
8954,0.017252203756384334
8970,0.004532215700417266
9011,0.0075541056587682285
9026,0.10185083927887663
9094,0.013418116082952925
9107,0.2536635761783924
9129,0.03417858035432985
9132,0.012155411557166675
9161,0.0055887357496041635
9176,0.09285753364142821
9187,0.015450402337189587
9188,0.0234525114125005
9194,0.01096175764174121
9202,0.030809859335789752
9221,0.07455770977005252
9222,0.012493652828377671
9232,0.03372960871489676
9235,0.029727641500934505
9245,0.06080386142062569
9249,0.0314552193560868
9254,0.005742597077179949
9294,0.00770578995018458
9310,0.007810561374310262
9347,0.07490742263892745
9352,0.05597269739784523
9359,0.030721941495565404
9374,0.016754975434804358
9412,0.12334141769252312
9420,0.015801127911544473
9423,0.06642002681376166
9440,0.024705070838751113
9454,0.04315048995748826
9459,0.011453045106361805
